date,sender,transaction_amount,balance,transaction_type
2022-05-25,David,11.48,0.0,deposit
2022-05-26,Charlie,19.58,0.0,deposit
2022-05-26,Bob,114.55,0.0,deposit
2022-05-26,Eve,146.75,0.0,deposit
2022-05-26,Charlie,99.01,0.0,withdrawal
2022-05-26,Alice,92.48,0.0,deposit
2022-05-26,Eve,172.82,0.0,deposit
2022-05-26,Charlie,119.37,0.0,withdrawal
2022-05-26,Eve,9.33,0.0,withdrawal
2022-05-26,David,60.32,0.0,deposit
2022-05-27,Charlie,370.12,0.0,withdrawal
2022-05-27,Bob,122.04,0.0,withdrawal
2022-05-27,Eve,70.04,0.0,deposit
2022-05-27,Bob,1016.42,0.0,deposit
2022-05-27,Eve,48.51,0.0,withdrawal
2022-05-27,Alice,342.96,0.0,deposit
2022-05-27,Alice,254.83,0.0,withdrawal
2022-05-27,Charlie,122.07,0.0,withdrawal
2022-05-27,Eve,115.8,0.0,deposit
2022-05-28,Charlie,159.81,0.0,deposit
2022-05-28,Eve,50.75,0.0,deposit
2022-05-28,Alice,7.17,0.0,withdrawal
2022-05-28,Alice,469.48,0.0,withdrawal
2022-05-28,David,146.69,0.0,deposit
2022-05-28,Bob,492.93,0.0,withdrawal
2022-05-28,Charlie,25.15,0.0,withdrawal
2022-05-28,Bob,32.85,0.0,deposit
2022-05-28,Alice,51.36,0.0,deposit
2022-05-29,Bob,104.58,0.0,withdrawal
2022-05-29,Alice,11.32,0.0,withdrawal
2022-05-29,Alice,210.2,0.0,withdrawal
2022-05-29,Charlie,122.17,0.0,withdrawal
2022-05-29,David,424.06,0.0,withdrawal
2022-05-30,Eve,256.93,0.0,withdrawal
2022-05-30,Bob,77.84,0.0,withdrawal
2022-05-30,Alice,135.68,0.0,deposit
2022-05-30,Bob,248.56,0.0,withdrawal
2022-05-30,Eve,670.4,0.0,withdrawal
2022-05-30,David,81.06,0.0,withdrawal
2022-05-30,Charlie,272.81,0.0,deposit
2022-05-31,Bob,295.0,0.0,deposit
2022-05-31,Eve,27.21,0.0,withdrawal
2022-05-31,Alice,326.13,0.0,deposit
2022-05-31,Eve,178.83,0.0,deposit
2022-05-31,Eve,130.0,0.0,withdrawal
2022-05-31,Charlie,129.35,0.0,deposit
2022-05-31,Bob,196.17,0.0,withdrawal
2022-05-31,Charlie,153.62,0.0,withdrawal
2022-05-31,Alice,335.72,0.0,withdrawal
2022-05-31,Bob,156.48,0.0,withdrawal
2022-05-31,Alice,275.19,0.0,deposit
2022-05-31,David,363.07,0.0,deposit
2022-06-01,Alice,506.39,0.0,deposit
2022-06-01,Eve,166.26,0.0,withdrawal
2022-06-01,Eve,244.95,0.0,deposit
2022-06-01,Alice,47.97,0.0,withdrawal
2022-06-01,Alice,31.36,0.0,withdrawal
2022-06-01,David,14.74,0.0,deposit
2022-06-01,Eve,69.84,0.0,withdrawal
2022-06-01,Bob,314.21,0.0,withdrawal
2022-06-02,Bob,100.49,0.0,deposit
2022-06-02,Charlie,2.95,0.0,withdrawal
2022-06-02,Charlie,94.96,0.0,withdrawal
2022-06-02,Bob,145.8,0.0,deposit
2022-06-02,Alice,78.37,0.0,deposit
2022-06-02,Charlie,75.36,0.0,withdrawal
2022-06-02,Bob,617.28,0.0,deposit
2022-06-02,David,47.08,0.0,withdrawal
2022-06-03,Alice,12.74,0.0,withdrawal
2022-06-03,Charlie,320.93,0.0,withdrawal
2022-06-03,David,528.71,0.0,deposit
2022-06-03,Bob,70.15,0.0,withdrawal
2022-06-03,Eve,210.37,0.0,deposit
2022-06-03,Alice,18.54,0.0,withdrawal
2022-06-03,Bob,90.36,0.0,withdrawal
2022-06-04,David,358.37,0.0,deposit
2022-06-04,Bob,193.64,0.0,withdrawal
2022-06-04,Bob,36.32,0.0,deposit
2022-06-04,Charlie,22.0,0.0,withdrawal
2022-06-04,Alice,94.69,0.0,withdrawal
2022-06-04,David,171.56,0.0,deposit
2022-06-04,Alice,621.29,0.0,withdrawal
2022-06-05,Eve,294.96,0.0,deposit
2022-06-05,Bob,295.14,0.0,deposit
2022-06-05,Bob,12.19,0.0,withdrawal
2022-06-05,Bob,726.89,0.0,deposit
2022-06-05,David,259.76,0.0,withdrawal
2022-06-05,Charlie,617.31,0.0,deposit
2022-06-06,Alice,733.47,0.0,deposit
2022-06-06,David,707.73,0.0,deposit
2022-06-06,Charlie,261.47,0.0,deposit
2022-06-06,Bob,378.21,0.0,deposit
2022-06-06,David,88.32,0.0,deposit
2022-06-06,Eve,775.13,0.0,withdrawal
2022-06-06,Bob,156.78,0.0,deposit
2022-06-07,Bob,79.43,0.0,withdrawal
2022-06-07,Charlie,228.19,0.0,withdrawal
2022-06-07,Eve,31.78,0.0,withdrawal
2022-06-07,Alice,332.7,0.0,withdrawal
2022-06-07,Bob,34.75,0.0,deposit
2022-06-07,Bob,442.7,0.0,deposit
2022-06-07,Charlie,773.6,0.0,withdrawal
2022-06-08,Alice,45.77,0.0,deposit
2022-06-08,Bob,100.22,0.0,withdrawal
2022-06-08,Bob,13.58,0.0,withdrawal
2022-06-08,Alice,69.56,0.0,withdrawal
2022-06-08,Alice,61.5,0.0,deposit
2022-06-08,Alice,143.64,0.0,withdrawal
2022-06-08,Alice,18.06,0.0,deposit
2022-06-08,Bob,126.99,0.0,deposit
2022-06-09,Alice,308.63,0.0,withdrawal
2022-06-09,Eve,2.21,0.0,deposit
2022-06-09,Alice,175.57,0.0,withdrawal
2022-06-09,Bob,399.84,0.0,deposit
2022-06-09,Eve,195.82,0.0,withdrawal
2022-06-09,Bob,70.02,0.0,withdrawal
2022-06-09,Eve,274.92,0.0,deposit
2022-06-09,Eve,706.31,0.0,deposit
2022-06-09,Eve,34.62,0.0,deposit
2022-06-09,Charlie,242.39,0.0,withdrawal
2022-06-09,Bob,0.48,0.0,withdrawal
2022-06-09,Alice,42.57,0.0,deposit
2022-06-09,David,45.54,0.0,withdrawal
2022-06-09,Eve,103.94,0.0,deposit
2022-06-09,Eve,228.24,0.0,withdrawal
2022-06-09,David,159.39,0.0,withdrawal
2022-06-09,David,58.37,0.0,withdrawal
2022-06-10,Bob,331.23,0.0,deposit
2022-06-10,Charlie,666.09,0.0,withdrawal
2022-06-10,Alice,9.73,0.0,deposit
2022-06-11,Charlie,27.48,0.0,withdrawal
2022-06-11,Eve,267.77,0.0,deposit
2022-06-11,Charlie,207.76,0.0,deposit
2022-06-11,David,28.12,0.0,withdrawal
2022-06-11,Charlie,115.36,0.0,withdrawal
2022-06-11,Charlie,588.37,0.0,withdrawal
2022-06-11,Charlie,405.35,0.0,deposit
2022-06-11,Eve,254.66,0.0,deposit
2022-06-11,Alice,174.09,0.0,withdrawal
2022-06-11,David,34.59,0.0,deposit
2022-06-11,Eve,201.06,0.0,withdrawal
2022-06-11,Bob,101.33,0.0,deposit
2022-06-11,Bob,253.88,0.0,withdrawal
2022-06-11,Charlie,18.11,0.0,deposit
2022-06-12,David,218.35,0.0,withdrawal
2022-06-12,Charlie,42.24,0.0,withdrawal
2022-06-12,Bob,17.27,0.0,withdrawal
2022-06-12,Eve,329.96,0.0,deposit
2022-06-12,Charlie,82.66,0.0,withdrawal
2022-06-12,Eve,97.79,0.0,deposit
2022-06-12,Alice,91.24,0.0,withdrawal
2022-06-12,Bob,58.23,0.0,deposit
2022-06-12,David,20.41,0.0,withdrawal
2022-06-13,Charlie,58.8,0.0,withdrawal
2022-06-13,Alice,471.98,0.0,withdrawal
2022-06-13,Charlie,274.47,0.0,withdrawal
2022-06-13,David,297.9,0.0,withdrawal
2022-06-13,Charlie,16.35,0.0,deposit
2022-06-13,Eve,268.62,0.0,withdrawal
2022-06-13,David,12.91,0.0,withdrawal
2022-06-13,David,132.41,0.0,withdrawal
2022-06-13,David,235.5,0.0,deposit
2022-06-14,Bob,510.72,0.0,deposit
2022-06-14,Alice,420.69,0.0,deposit
2022-06-14,David,121.47,0.0,deposit
2022-06-14,Eve,170.95,0.0,deposit
2022-06-14,Eve,368.17,0.0,withdrawal
2022-06-14,David,229.5,0.0,withdrawal
2022-06-14,Bob,64.18,0.0,withdrawal
2022-06-14,Alice,42.66,0.0,deposit
2022-06-14,Eve,424.94,0.0,withdrawal
2022-06-14,Eve,219.35,0.0,deposit
2022-06-15,Charlie,370.0,0.0,withdrawal
2022-06-15,Alice,6.43,0.0,withdrawal
2022-06-15,Eve,300.24,0.0,withdrawal
2022-06-15,Charlie,16.34,0.0,withdrawal
2022-06-15,Charlie,329.39,0.0,withdrawal
2022-06-15,Eve,4.03,0.0,deposit
2022-06-15,Eve,60.75,0.0,deposit
2022-06-15,Eve,19.48,0.0,deposit
2022-06-16,Bob,383.96,0.0,withdrawal
2022-06-16,Charlie,60.54,0.0,deposit
2022-06-16,David,193.62,0.0,withdrawal
2022-06-16,Bob,363.47,0.0,deposit
2022-06-16,David,4.71,0.0,withdrawal
2022-06-16,Alice,76.19,0.0,withdrawal
2022-06-16,David,202.42,0.0,deposit
2022-06-16,Bob,383.44,0.0,deposit
2022-06-16,Bob,15.81,0.0,deposit
2022-06-16,Bob,403.02,0.0,deposit
2022-06-16,Eve,556.29,0.0,withdrawal
2022-06-16,Charlie,182.62,0.0,withdrawal
2022-06-16,Bob,220.01,0.0,withdrawal
2022-06-17,Eve,310.15,0.0,withdrawal
2022-06-17,Charlie,178.15,0.0,deposit
2022-06-17,David,396.9,0.0,withdrawal
2022-06-17,Bob,147.35,0.0,withdrawal
2022-06-17,Eve,1.19,0.0,deposit
2022-06-17,David,109.73,0.0,withdrawal
2022-06-18,Alice,139.63,0.0,withdrawal
2022-06-18,Bob,32.7,0.0,deposit
2022-06-18,David,259.02,0.0,deposit
2022-06-18,Bob,180.09,0.0,deposit
2022-06-18,Alice,4.56,0.0,deposit
2022-06-18,David,286.93,0.0,withdrawal
2022-06-18,Charlie,356.43,0.0,withdrawal
2022-06-18,Eve,297.88,0.0,deposit
2022-06-18,David,38.8,0.0,withdrawal
2022-06-19,Alice,271.96,0.0,deposit
2022-06-19,Alice,94.17,0.0,withdrawal
2022-06-19,Eve,309.0,0.0,deposit
2022-06-19,David,1425.48,0.0,withdrawal
2022-06-19,Charlie,544.7,0.0,withdrawal
2022-06-19,Bob,519.67,0.0,deposit
2022-06-19,Eve,149.85,0.0,withdrawal
2022-06-19,Bob,12.86,0.0,deposit
2022-06-20,Bob,108.24,0.0,withdrawal
2022-06-20,Bob,152.12,0.0,deposit
2022-06-20,Eve,329.64,0.0,withdrawal
2022-06-20,Eve,144.37,0.0,deposit
2022-06-20,Charlie,98.27,0.0,deposit
2022-06-20,Charlie,193.75,0.0,deposit
2022-06-20,Charlie,85.03,0.0,deposit
2022-06-20,Charlie,33.75,0.0,withdrawal
2022-06-20,Bob,290.57,0.0,withdrawal
2022-06-20,Charlie,382.54,0.0,withdrawal
2022-06-20,Eve,95.0,0.0,deposit
2022-06-20,Eve,550.65,0.0,deposit
2022-06-20,Charlie,94.53,0.0,withdrawal
2022-06-21,Eve,77.75,0.0,withdrawal
2022-06-21,Eve,109.26,0.0,deposit
2022-06-21,Alice,351.35,0.0,deposit
2022-06-21,Bob,519.79,0.0,deposit
2022-06-21,Eve,3.24,0.0,deposit
2022-06-21,Charlie,751.25,0.0,withdrawal
2022-06-21,David,43.79,0.0,deposit
2022-06-21,Bob,112.65,0.0,deposit
2022-06-22,Bob,67.42,0.0,deposit
2022-06-22,David,649.23,0.0,deposit
2022-06-22,Eve,28.43,0.0,withdrawal
2022-06-22,Eve,282.95,0.0,deposit
2022-06-22,Eve,337.17,0.0,withdrawal
2022-06-22,David,160.11,0.0,withdrawal
2022-06-22,David,22.28,0.0,withdrawal
2022-06-22,Alice,28.56,0.0,deposit
2022-06-22,Alice,35.99,0.0,deposit
2022-06-22,David,129.43,0.0,deposit
2022-06-23,Eve,244.62,0.0,deposit
2022-06-23,Eve,71.48,0.0,withdrawal
2022-06-23,Eve,192.17,0.0,deposit
2022-06-23,David,169.95,0.0,deposit
2022-06-23,Charlie,39.28,0.0,deposit
2022-06-24,David,32.84,0.0,withdrawal
2022-06-24,Bob,304.51,0.0,deposit
2022-06-24,Charlie,117.59,0.0,withdrawal
2022-06-24,Charlie,386.06,0.0,withdrawal
2022-06-24,Eve,48.06,0.0,withdrawal
2022-06-24,David,211.43,0.0,withdrawal
2022-06-24,Bob,155.91,0.0,withdrawal
2022-06-24,David,188.91,0.0,withdrawal
2022-06-24,Charlie,78.91,0.0,deposit
2022-06-24,Bob,369.86,0.0,deposit
2022-06-25,Alice,200.57,0.0,withdrawal
2022-06-25,Eve,179.43,0.0,deposit
2022-06-25,David,303.36,0.0,deposit
2022-06-25,Bob,233.17,0.0,deposit
2022-06-25,David,56.25,0.0,withdrawal
2022-06-25,Alice,5.38,0.0,withdrawal
2022-06-25,Eve,316.2,0.0,deposit
2022-06-25,David,71.53,0.0,withdrawal
2022-06-25,Charlie,157.2,0.0,deposit
2022-06-25,Eve,641.65,0.0,withdrawal
2022-06-25,David,534.57,0.0,deposit
2022-06-26,David,202.42,0.0,deposit
2022-06-26,David,17.57,0.0,deposit
2022-06-26,Bob,4.39,0.0,deposit
2022-06-26,Bob,69.54,0.0,withdrawal
2022-06-26,Bob,88.58,0.0,withdrawal
2022-06-26,Bob,31.24,0.0,withdrawal
2022-06-26,Charlie,142.5,0.0,withdrawal
2022-06-27,Alice,419.24,0.0,withdrawal
2022-06-27,Charlie,70.9,0.0,withdrawal
2022-06-27,Eve,295.71,0.0,withdrawal
2022-06-27,David,82.36,0.0,deposit
2022-06-27,David,69.3,0.0,deposit
2022-06-27,Bob,51.64,0.0,deposit
2022-06-28,Charlie,94.53,0.0,deposit
2022-06-28,Eve,337.78,0.0,deposit
2022-06-28,Eve,284.67,0.0,withdrawal
2022-06-28,Bob,246.74,0.0,withdrawal
2022-06-28,Eve,246.1,0.0,withdrawal
2022-06-28,Charlie,70.53,0.0,withdrawal
2022-06-29,David,184.85,0.0,withdrawal
2022-06-29,Alice,22.24,0.0,withdrawal
2022-06-29,Bob,68.24,0.0,withdrawal
2022-06-29,Alice,172.38,0.0,withdrawal
2022-06-29,Alice,33.66,0.0,deposit
2022-06-29,Bob,217.03,0.0,withdrawal
2022-06-29,Charlie,47.63,0.0,deposit
2022-06-29,Alice,331.3,0.0,deposit
2022-06-29,Alice,551.43,0.0,deposit
2022-06-30,Charlie,431.35,0.0,deposit
2022-06-30,Alice,30.33,0.0,withdrawal
2022-06-30,Alice,458.65,0.0,withdrawal
2022-06-30,Bob,27.35,0.0,withdrawal
2022-06-30,Alice,270.86,0.0,withdrawal
2022-06-30,Bob,913.16,0.0,deposit
2022-06-30,Charlie,19.67,0.0,deposit
2022-07-01,Charlie,267.57,0.0,deposit
2022-07-01,Alice,456.38,0.0,withdrawal
2022-07-01,David,47.82,0.0,deposit
2022-07-01,Eve,124.56,0.0,deposit
2022-07-02,Charlie,312.44,0.0,withdrawal
2022-07-02,Charlie,139.57,0.0,withdrawal
2022-07-02,Eve,209.69,0.0,deposit
2022-07-02,Eve,141.76,0.0,withdrawal
2022-07-02,Eve,295.0,0.0,deposit
2022-07-02,Eve,120.35,0.0,withdrawal
2022-07-02,Alice,87.95,0.0,deposit
2022-07-02,David,261.21,0.0,deposit
2022-07-03,Eve,34.18,0.0,withdrawal
2022-07-03,Bob,100.9,0.0,deposit
2022-07-03,Alice,13.76,0.0,withdrawal
2022-07-04,Bob,538.07,0.0,deposit
2022-07-04,Alice,620.91,0.0,deposit
2022-07-04,Bob,282.97,0.0,withdrawal
2022-07-04,Bob,222.61,0.0,withdrawal
2022-07-04,Eve,220.15,0.0,deposit
2022-07-05,Charlie,55.72,0.0,withdrawal
2022-07-05,Alice,5.13,0.0,deposit
2022-07-05,Bob,139.66,0.0,deposit
2022-07-05,David,394.83,0.0,deposit
2022-07-05,Charlie,63.06,0.0,deposit
2022-07-06,David,34.28,0.0,withdrawal
2022-07-06,Alice,179.98,0.0,withdrawal
2022-07-06,Alice,254.85,0.0,deposit
2022-07-06,David,91.67,0.0,deposit
2022-07-06,Bob,242.77,0.0,withdrawal
2022-07-07,Alice,54.89,0.0,deposit
2022-07-07,Eve,63.18,0.0,deposit
2022-07-07,Eve,2.11,0.0,deposit
2022-07-07,Eve,175.84,0.0,withdrawal
2022-07-07,Charlie,138.13,0.0,withdrawal
2022-07-07,Bob,30.44,0.0,withdrawal
2022-07-07,Bob,363.19,0.0,deposit
2022-07-07,David,29.84,0.0,deposit
2022-07-07,David,372.65,0.0,deposit
2022-07-07,Bob,183.18,0.0,deposit
2022-07-07,Alice,265.78,0.0,withdrawal
2022-07-07,Charlie,329.12,0.0,withdrawal
2022-07-08,Bob,78.23,0.0,withdrawal
2022-07-08,Bob,392.5,0.0,withdrawal
2022-07-08,Eve,91.64,0.0,withdrawal
2022-07-08,Eve,55.85,0.0,withdrawal
2022-07-08,Eve,152.03,0.0,withdrawal
2022-07-08,Charlie,59.2,0.0,withdrawal
2022-07-08,Bob,84.17,0.0,withdrawal
2022-07-08,David,11.41,0.0,deposit
2022-07-08,Eve,255.85,0.0,withdrawal
2022-07-08,Eve,25.35,0.0,deposit
2022-07-08,Alice,894.17,0.0,deposit
2022-07-08,David,207.25,0.0,withdrawal
2022-07-08,David,283.21,0.0,withdrawal
2022-07-08,Alice,88.46,0.0,deposit
2022-07-09,David,294.25,0.0,withdrawal
2022-07-09,Charlie,111.3,0.0,withdrawal
2022-07-09,Eve,112.87,0.0,deposit
2022-07-09,Charlie,476.17,0.0,deposit
2022-07-09,Eve,64.6,0.0,deposit
2022-07-09,Charlie,853.16,0.0,deposit
2022-07-09,David,466.62,0.0,deposit
2022-07-10,Bob,102.16,0.0,withdrawal
2022-07-10,David,193.99,0.0,deposit
2022-07-10,Charlie,10.57,0.0,withdrawal
2022-07-10,David,182.76,0.0,deposit
2022-07-11,David,71.46,0.0,deposit
2022-07-11,David,44.2,0.0,deposit
2022-07-11,Bob,16.58,0.0,deposit
2022-07-11,David,191.46,0.0,deposit
2022-07-11,Charlie,1119.2,0.0,withdrawal
2022-07-11,Eve,75.94,0.0,deposit
2022-07-11,Bob,332.8,0.0,withdrawal
2022-07-12,Eve,53.62,0.0,deposit
2022-07-12,Eve,47.88,0.0,withdrawal
2022-07-12,Bob,87.92,0.0,withdrawal
2022-07-12,Charlie,22.46,0.0,withdrawal
2022-07-12,Charlie,161.7,0.0,deposit
2022-07-12,Bob,66.54,0.0,deposit
2022-07-12,David,403.5,0.0,deposit
2022-07-12,Alice,6.66,0.0,withdrawal
2022-07-12,David,86.45,0.0,deposit
2022-07-12,Bob,159.52,0.0,withdrawal
2022-07-13,Eve,33.69,0.0,withdrawal
2022-07-13,Eve,6.7,0.0,withdrawal
2022-07-13,Charlie,91.75,0.0,withdrawal
2022-07-13,David,128.74,0.0,withdrawal
2022-07-13,David,108.87,0.0,deposit
2022-07-13,Bob,63.46,0.0,withdrawal
2022-07-13,David,11.81,0.0,deposit
2022-07-13,Alice,244.65,0.0,deposit
2022-07-13,Eve,34.71,0.0,withdrawal
2022-07-13,Charlie,15.04,0.0,deposit
2022-07-14,Alice,13.05,0.0,deposit
2022-07-14,Eve,25.81,0.0,deposit
2022-07-14,Charlie,60.81,0.0,deposit
2022-07-14,David,362.38,0.0,deposit
2022-07-14,David,46.94,0.0,deposit
2022-07-15,Bob,317.39,0.0,withdrawal
2022-07-15,Alice,387.31,0.0,deposit
2022-07-15,Bob,41.27,0.0,withdrawal
2022-07-15,Bob,16.54,0.0,deposit
2022-07-15,Alice,418.72,0.0,withdrawal
2022-07-15,Alice,444.14,0.0,deposit
2022-07-15,Charlie,136.45,0.0,deposit
2022-07-15,Alice,51.44,0.0,withdrawal
2022-07-15,Eve,150.23,0.0,deposit
2022-07-16,Eve,156.11,0.0,deposit
2022-07-16,Alice,115.66,0.0,withdrawal
2022-07-16,Eve,62.46,0.0,deposit
2022-07-16,Eve,158.72,0.0,withdrawal
2022-07-16,Charlie,229.66,0.0,withdrawal
2022-07-16,Eve,182.89,0.0,withdrawal
2022-07-16,David,51.12,0.0,deposit
2022-07-16,Bob,466.82,0.0,withdrawal
2022-07-16,Bob,99.0,0.0,deposit
2022-07-17,Bob,156.39,0.0,deposit
2022-07-17,David,329.66,0.0,withdrawal
2022-07-17,Alice,58.81,0.0,withdrawal
2022-07-17,David,505.49,0.0,withdrawal
2022-07-17,Charlie,267.85,0.0,withdrawal
2022-07-17,Charlie,7.84,0.0,withdrawal
2022-07-17,Alice,101.32,0.0,deposit
2022-07-17,Alice,432.38,0.0,withdrawal
2022-07-18,David,17.8,0.0,deposit
2022-07-18,Eve,33.19,0.0,withdrawal
2022-07-18,Eve,343.34,0.0,withdrawal
2022-07-18,Alice,133.24,0.0,deposit
2022-07-18,Eve,36.92,0.0,withdrawal
2022-07-18,Eve,159.96,0.0,deposit
2022-07-18,Eve,105.89,0.0,deposit
2022-07-18,David,67.42,0.0,withdrawal
2022-07-18,Alice,77.45,0.0,withdrawal
2022-07-18,David,160.83,0.0,withdrawal
2022-07-19,Bob,243.48,0.0,withdrawal
2022-07-19,Eve,31.39,0.0,deposit
2022-07-20,Charlie,600.72,0.0,withdrawal
2022-07-20,Charlie,24.53,0.0,deposit
2022-07-20,David,6.93,0.0,deposit
2022-07-20,David,141.06,0.0,withdrawal
2022-07-20,Eve,30.22,0.0,deposit
2022-07-20,Eve,423.52,0.0,deposit
2022-07-20,David,77.97,0.0,withdrawal
2022-07-20,Charlie,150.23,0.0,deposit
2022-07-21,David,225.49,0.0,deposit
2022-07-21,Bob,75.88,0.0,deposit
2022-07-21,David,451.01,0.0,withdrawal
2022-07-21,Alice,195.71,0.0,withdrawal
2022-07-21,Charlie,347.63,0.0,deposit
2022-07-21,Alice,113.08,0.0,deposit
2022-07-21,Bob,648.97,0.0,withdrawal
2022-07-21,Alice,179.76,0.0,deposit
2022-07-21,Eve,415.34,0.0,withdrawal
2022-07-22,David,167.42,0.0,deposit
2022-07-22,Bob,834.61,0.0,deposit
2022-07-22,Bob,420.87,0.0,withdrawal
2022-07-22,Charlie,36.11,0.0,withdrawal
2022-07-22,Alice,12.14,0.0,withdrawal
2022-07-22,Bob,118.26,0.0,deposit
2022-07-22,Bob,157.72,0.0,deposit
2022-07-23,Eve,169.53,0.0,withdrawal
2022-07-23,David,369.98,0.0,deposit
2022-07-23,Bob,312.0,0.0,deposit
2022-07-23,Alice,34.81,0.0,deposit
2022-07-23,Charlie,504.96,0.0,deposit
2022-07-24,Bob,586.05,0.0,withdrawal
2022-07-24,Bob,113.23,0.0,deposit
2022-07-24,David,126.27,0.0,withdrawal
2022-07-24,David,343.55,0.0,withdrawal
2022-07-24,Alice,606.75,0.0,deposit
2022-07-24,Alice,215.02,0.0,deposit
2022-07-24,Alice,362.16,0.0,deposit
2022-07-24,Charlie,13.86,0.0,withdrawal
2022-07-24,Eve,306.33,0.0,withdrawal
2022-07-25,Alice,69.82,0.0,deposit
2022-07-25,David,162.93,0.0,deposit
2022-07-25,Alice,611.28,0.0,deposit
2022-07-25,Charlie,172.78,0.0,withdrawal
2022-07-26,David,165.78,0.0,withdrawal
2022-07-26,Alice,79.22,0.0,deposit
2022-07-26,Charlie,183.15,0.0,withdrawal
2022-07-26,Eve,710.14,0.0,deposit
2022-07-26,David,23.48,0.0,deposit
2022-07-26,Bob,221.69,0.0,withdrawal
2022-07-26,Charlie,203.11,0.0,deposit
2022-07-26,David,465.74,0.0,withdrawal
2022-07-27,Charlie,0.57,0.0,withdrawal
2022-07-27,Alice,503.25,0.0,withdrawal
2022-07-27,Charlie,307.09,0.0,withdrawal
2022-07-27,Charlie,36.41,0.0,deposit
2022-07-27,Eve,188.0,0.0,deposit
2022-07-27,David,4.16,0.0,withdrawal
2022-07-27,Eve,48.68,0.0,deposit
2022-07-27,Bob,37.27,0.0,withdrawal
2022-07-28,Bob,84.39,0.0,withdrawal
2022-07-28,Alice,170.9,0.0,withdrawal
2022-07-28,Alice,197.81,0.0,deposit
2022-07-28,Alice,17.3,0.0,withdrawal
2022-07-28,Bob,17.17,0.0,deposit
2022-07-28,Charlie,33.96,0.0,deposit
2022-07-28,Bob,27.93,0.0,withdrawal
2022-07-28,Bob,667.23,0.0,withdrawal
2022-07-28,David,160.64,0.0,withdrawal
2022-07-28,Eve,412.42,0.0,withdrawal
2022-07-29,Alice,16.26,0.0,deposit
2022-07-29,Eve,0.69,0.0,withdrawal
2022-07-29,Eve,3.15,0.0,deposit
2022-07-29,Alice,2.41,0.0,withdrawal
2022-07-29,David,281.23,0.0,deposit
2022-07-29,Charlie,152.45,0.0,withdrawal
2022-07-29,Alice,296.82,0.0,deposit
2022-07-30,Alice,366.07,0.0,deposit
2022-07-30,Alice,17.45,0.0,withdrawal
2022-07-30,Eve,248.27,0.0,withdrawal
2022-07-30,David,782.73,0.0,deposit
2022-07-31,David,191.58,0.0,withdrawal
2022-07-31,Bob,245.09,0.0,deposit
2022-07-31,Bob,634.82,0.0,deposit
2022-07-31,David,13.74,0.0,deposit
2022-07-31,Charlie,343.97,0.0,withdrawal
2022-07-31,Charlie,448.64,0.0,withdrawal
2022-08-01,Bob,218.93,0.0,deposit
2022-08-01,Eve,203.86,0.0,deposit
2022-08-01,David,176.2,0.0,withdrawal
2022-08-01,Charlie,9.93,0.0,deposit
2022-08-01,Bob,161.24,0.0,withdrawal
2022-08-01,Eve,81.23,0.0,withdrawal
2022-08-01,Alice,343.24,0.0,deposit
2022-08-01,Eve,184.16,0.0,withdrawal
2022-08-01,Eve,704.23,0.0,deposit
2022-08-02,David,205.56,0.0,withdrawal
2022-08-02,David,26.37,0.0,withdrawal
2022-08-02,Bob,28.66,0.0,deposit
2022-08-03,David,298.87,0.0,withdrawal
2022-08-03,Charlie,160.16,0.0,deposit
2022-08-03,Bob,114.69,0.0,deposit
2022-08-03,Eve,147.82,0.0,withdrawal
2022-08-03,Alice,124.75,0.0,deposit
2022-08-03,Eve,345.21,0.0,deposit
2022-08-03,David,557.36,0.0,deposit
2022-08-03,Bob,89.05,0.0,withdrawal
2022-08-03,Alice,113.71,0.0,deposit
2022-08-03,David,16.05,0.0,deposit
2022-08-03,Alice,188.27,0.0,withdrawal
2022-08-03,David,13.95,0.0,deposit
2022-08-03,David,32.08,0.0,withdrawal
2022-08-04,Alice,10.82,0.0,withdrawal
2022-08-04,Alice,35.68,0.0,deposit
2022-08-04,Bob,44.28,0.0,deposit
2022-08-04,David,198.78,0.0,withdrawal
2022-08-04,Charlie,93.13,0.0,deposit
2022-08-04,David,295.73,0.0,deposit
2022-08-04,Bob,179.45,0.0,withdrawal
2022-08-04,Alice,417.45,0.0,withdrawal
2022-08-04,Charlie,263.77,0.0,withdrawal
2022-08-04,Bob,26.89,0.0,withdrawal
2022-08-05,Alice,78.19,0.0,withdrawal
2022-08-05,Charlie,191.39,0.0,withdrawal
2022-08-05,Charlie,266.96,0.0,withdrawal
2022-08-05,Eve,395.56,0.0,withdrawal
2022-08-05,David,185.75,0.0,deposit
2022-08-05,Bob,477.75,0.0,withdrawal
2022-08-05,Charlie,1054.36,0.0,withdrawal
2022-08-05,Eve,55.12,0.0,deposit
2022-08-05,Charlie,76.77,0.0,withdrawal
2022-08-05,Alice,181.84,0.0,deposit
2022-08-05,Eve,75.51,0.0,withdrawal
2022-08-05,David,1352.16,0.0,withdrawal
2022-08-06,Eve,158.63,0.0,deposit
2022-08-06,David,440.15,0.0,withdrawal
2022-08-06,Eve,394.38,0.0,deposit
2022-08-06,David,96.45,0.0,deposit
2022-08-06,Charlie,500.71,0.0,withdrawal
2022-08-06,David,393.57,0.0,deposit
2022-08-06,Bob,682.52,0.0,deposit
2022-08-06,David,59.0,0.0,withdrawal
2022-08-06,Alice,117.87,0.0,deposit
2022-08-06,David,486.23,0.0,deposit
