Unnamed: 0,date,sender,transaction_amount,balance,transaction_type,adjusted_balance
22332,18-06-2021,Bob,246.68,0,withdrawal,-246.68
22330,18-06-2021,Eve,692.28,0,deposit,692.28
22328,18-06-2021,David,349.8,0,deposit,349.8
22327,18-06-2021,Eve,149.32,0,withdrawal,-149.32
22326,18-06-2021,Eve,17.64,0,withdrawal,-17.64
22329,18-06-2021,Bob,47.7,0,withdrawal,-47.7
22338,19-06-2021,Alice,216.59,0,withdrawal,-216.59
22337,19-06-2021,Bob,672.55,0,deposit,672.55
22336,19-06-2021,Bob,170.76,0,withdrawal,-170.76
22334,19-06-2021,Bob,4,0,deposit,4
22335,19-06-2021,Alice,19.05,0,withdrawal,-19.05
22347,20-06-2021,Alice,686.41,0,withdrawal,-686.41
22345,20-06-2021,Bob,87.32,0,deposit,87.32
22344,20-06-2021,Alice,88.51,0,withdrawal,-88.51
22343,20-06-2021,Bob,74.97,0,deposit,74.97
22339,20-06-2021,Bob,850.33,0,withdrawal,-850.33
22341,20-06-2021,Charlie,15,0,withdrawal,-15
22340,20-06-2021,Charlie,64.14,0,withdrawal,-64.14
22342,20-06-2021,David,154.65,0,withdrawal,-154.65
22346,20-06-2021,Eve,57.19,0,withdrawal,-57.19
22351,21-06-2021,Eve,61.64,0,deposit,61.64
22352,21-06-2021,David,162.86,0,deposit,162.86
22350,21-06-2021,David,286.98,0,withdrawal,-286.98
22348,21-06-2021,David,52.02,0,deposit,52.02
22349,21-06-2021,Eve,54.53,0,deposit,54.53
22357,22-06-2021,Charlie,19.41,0,deposit,19.41
22353,22-06-2021,David,190.72,0,withdrawal,-190.72
22354,22-06-2021,Eve,359.11,0,withdrawal,-359.11
22355,22-06-2021,David,63.39,0,withdrawal,-63.39
22356,22-06-2021,David,325.16,0,deposit,325.16
22358,22-06-2021,Bob,24.75,0,deposit,24.75
22363,23-06-2021,Alice,145.33,0,deposit,145.33
22362,23-06-2021,Alice,104.49,0,deposit,104.49
22359,23-06-2021,Eve,24.92,0,withdrawal,-24.92
22360,23-06-2021,Charlie,4.79,0,withdrawal,-4.79
22361,23-06-2021,David,102.36,0,deposit,102.36
22367,24-06-2021,Alice,110.94,0,withdrawal,-110.94
22369,24-06-2021,Eve,618.11,0,deposit,618.11
22368,24-06-2021,David,428.86,0,deposit,428.86
22364,24-06-2021,David,53.09,0,withdrawal,-53.09
22365,24-06-2021,Alice,79.63,0,deposit,79.63
22366,24-06-2021,Bob,17.21,0,deposit,17.21
22372,24-06-2021,David,75.19,0,withdrawal,-75.19
22374,24-06-2021,Bob,257.99,0,withdrawal,-257.99
22373,24-06-2021,Eve,2.07,0,withdrawal,-2.07
22371,24-06-2021,Eve,233,0,deposit,233
22370,24-06-2021,Eve,187.52,0,withdrawal,-187.52
22379,25-06-2021,David,77.8,0,deposit,77.8
22376,25-06-2021,Bob,488.73,0,withdrawal,-488.73
22377,25-06-2021,Alice,10.59,0,withdrawal,-10.59
22378,25-06-2021,David,13.68,0,deposit,13.68
22380,25-06-2021,Eve,3.1,0,withdrawal,-3.1
22375,25-06-2021,Alice,561.6,0,deposit,561.6
22382,25-06-2021,David,289.45,0,withdrawal,-289.45
22383,25-06-2021,Charlie,6.49,0,withdrawal,-6.49
22384,25-06-2021,David,115.4,0,withdrawal,-115.4
22381,25-06-2021,Alice,27.67,0,deposit,27.67
22391,26-06-2021,Charlie,167.08,0,withdrawal,-167.08
22390,26-06-2021,Charlie,533.4,0,deposit,533.4
22389,26-06-2021,Alice,277.9,0,deposit,277.9
22388,26-06-2021,Alice,173.19,0,deposit,173.19
22386,26-06-2021,Eve,377.15,0,deposit,377.15
22385,26-06-2021,Eve,131.67,0,withdrawal,-131.67
22387,26-06-2021,Charlie,321.98,0,withdrawal,-321.98
22392,27-06-2021,Alice,207.58,0,deposit,207.58
22397,27-06-2021,Eve,156.24,0,deposit,156.24
22396,27-06-2021,David,143.35,0,withdrawal,-143.35
22395,27-06-2021,David,0.71,0,deposit,0.71
22393,27-06-2021,Eve,287.18,0,withdrawal,-287.18
22394,27-06-2021,Bob,340.2,0,withdrawal,-340.2
22405,28-06-2021,Charlie,136.52,0,withdrawal,-136.52
22403,28-06-2021,Alice,85.81,0,withdrawal,-85.81
22404,28-06-2021,Alice,142.91,0,withdrawal,-142.91
22406,28-06-2021,Eve,88.14,0,withdrawal,-88.14
22402,28-06-2021,Eve,101.41,0,deposit,101.41
22401,28-06-2021,Charlie,169.51,0,withdrawal,-169.51
22400,28-06-2021,Charlie,112.11,0,deposit,112.11
22399,28-06-2021,David,519.03,0,withdrawal,-519.03
22398,28-06-2021,Bob,4.98,0,deposit,4.98
22412,29-06-2021,Eve,325.78,0,deposit,325.78
22413,29-06-2021,David,24.89,0,deposit,24.89
22410,29-06-2021,Bob,166.48,0,deposit,166.48
22411,29-06-2021,David,10.39,0,deposit,10.39
22408,29-06-2021,Eve,120.31,0,deposit,120.31
22407,29-06-2021,Eve,106.38,0,withdrawal,-106.38
22409,29-06-2021,David,17.23,0,deposit,17.23
22424,30-06-2021,David,337.99,0,withdrawal,-337.99
22423,30-06-2021,David,9.36,0,withdrawal,-9.36
22422,30-06-2021,Charlie,18.74,0,deposit,18.74
22420,30-06-2021,Eve,610.2,0,deposit,610.2
22419,30-06-2021,Charlie,1022.81,0,deposit,1022.81
22416,30-06-2021,Charlie,78.3,0,deposit,78.3
22417,30-06-2021,David,40.45,0,deposit,40.45
22415,30-06-2021,David,171.96,0,withdrawal,-171.96
22414,30-06-2021,Bob,5.6,0,deposit,5.6
22421,30-06-2021,Bob,627.62,0,deposit,627.62
22418,30-06-2021,Bob,73.3,0,withdrawal,-73.3
22429,01-07-2021,Alice,43.14,0,deposit,43.14
22431,01-07-2021,Charlie,138.64,0,deposit,138.64
,01-07-2021,job,10000,10000,deposit,10000
22438,01-07-2021,Bob,322.85,0,deposit,322.85
22427,01-07-2021,Charlie,156.61,0,withdrawal,-156.61
22428,01-07-2021,Charlie,29.43,0,withdrawal,-29.43
22430,01-07-2021,David,236.9,0,deposit,236.9
22433,01-07-2021,David,213.47,0,withdrawal,-213.47
22432,01-07-2021,Alice,950.46,0,withdrawal,-950.46
22436,01-07-2021,David,241.35,0,withdrawal,-241.35
,01-07-2021,dep,50000,-50000,withdrawal,-50000
22437,01-07-2021,Bob,80.67,0,deposit,80.67
22426,01-07-2021,David,74.82,0,deposit,74.82
22435,01-07-2021,Bob,86.84,0,deposit,86.84
22434,01-07-2021,David,289.98,0,deposit,289.98
22425,01-07-2021,David,129.15,0,withdrawal,-129.15
22443,02-07-2021,Bob,1.32,0,deposit,1.32
22440,02-07-2021,David,380.05,0,deposit,380.05
22441,02-07-2021,Bob,1.18,0,deposit,1.18
22442,02-07-2021,David,43.08,0,deposit,43.08
22439,02-07-2021,Bob,181,0,deposit,181
22447,02-07-2021,Bob,20.54,0,withdrawal,-20.54
22445,02-07-2021,Bob,104.39,0,withdrawal,-104.39
22446,02-07-2021,Bob,338.05,0,deposit,338.05
22444,02-07-2021,Bob,299.39,0,withdrawal,-299.39
22448,03-07-2021,Charlie,471.05,0,withdrawal,-471.05
22449,03-07-2021,Charlie,820.85,0,deposit,820.85
22450,03-07-2021,Eve,216.46,0,deposit,216.46
22451,03-07-2021,David,260.26,0,withdrawal,-260.26
22452,03-07-2021,Bob,28.68,0,deposit,28.68
22463,04-07-2021,Alice,30.44,0,withdrawal,-30.44
22462,04-07-2021,David,290.7,0,deposit,290.7
22457,04-07-2021,Charlie,18.58,0,deposit,18.58
22461,04-07-2021,Eve,20.85,0,deposit,20.85
22460,04-07-2021,Charlie,441,0,withdrawal,-441
22458,04-07-2021,David,116,0,withdrawal,-116
22459,04-07-2021,Eve,140.56,0,deposit,140.56
22456,04-07-2021,Charlie,1.07,0,deposit,1.07
22455,04-07-2021,Eve,650,0,withdrawal,-650
22454,04-07-2021,Bob,37.43,0,deposit,37.43
22453,04-07-2021,Eve,108.78,0,withdrawal,-108.78
22469,05-07-2021,Eve,77.9,0,deposit,77.9
22467,05-07-2021,David,39.35,0,withdrawal,-39.35
22466,05-07-2021,David,166.39,0,deposit,166.39
22468,05-07-2021,Charlie,127.66,0,withdrawal,-127.66
22464,05-07-2021,Eve,186.62,0,withdrawal,-186.62
22465,05-07-2021,Bob,224.67,0,withdrawal,-224.67
22474,06-07-2021,David,18.05,0,deposit,18.05
22473,06-07-2021,Alice,551.14,0,withdrawal,-551.14
22470,06-07-2021,Charlie,0.22,0,deposit,0.22
22472,06-07-2021,David,52.67,0,deposit,52.67
22475,06-07-2021,Bob,98.05,0,withdrawal,-98.05
22471,06-07-2021,Eve,364.38,0,withdrawal,-364.38
22479,06-07-2021,Bob,36.06,0,withdrawal,-36.06
22478,06-07-2021,Charlie,18.73,0,withdrawal,-18.73
22476,06-07-2021,David,21.53,0,deposit,21.53
22477,06-07-2021,Alice,187.72,0,withdrawal,-187.72
22484,07-07-2021,Charlie,138.09,0,deposit,138.09
22483,07-07-2021,Charlie,437.93,0,withdrawal,-437.93
22480,07-07-2021,David,366.6,0,deposit,366.6
22482,07-07-2021,Bob,463.43,0,deposit,463.43
22487,07-07-2021,David,91.31,0,deposit,91.31
22481,07-07-2021,Bob,327.45,0,deposit,327.45
22486,07-07-2021,Charlie,268.69,0,withdrawal,-268.69
22488,07-07-2021,Charlie,323.5,0,withdrawal,-323.5
22489,07-07-2021,Eve,172.38,0,withdrawal,-172.38
22490,07-07-2021,Eve,405.99,0,deposit,405.99
22485,07-07-2021,Charlie,47.14,0,withdrawal,-47.14
22491,08-07-2021,Alice,81.53,0,deposit,81.53
22498,08-07-2021,Eve,2.95,0,withdrawal,-2.95
22492,08-07-2021,Alice,25.96,0,deposit,25.96
22493,08-07-2021,Bob,62.39,0,withdrawal,-62.39
22495,08-07-2021,Charlie,54.04,0,withdrawal,-54.04
22496,08-07-2021,Bob,39.65,0,withdrawal,-39.65
22497,08-07-2021,Charlie,562.55,0,deposit,562.55
22499,08-07-2021,Bob,161,0,withdrawal,-161
22494,08-07-2021,David,73.46,0,withdrawal,-73.46
22502,08-07-2021,Charlie,53.96,0,withdrawal,-53.96
22503,08-07-2021,Eve,17.47,0,withdrawal,-17.47
22504,08-07-2021,Bob,185.55,0,withdrawal,-185.55
22505,08-07-2021,Charlie,102.38,0,withdrawal,-102.38
22506,08-07-2021,Charlie,217.91,0,withdrawal,-217.91
22507,08-07-2021,Charlie,0.9,0,deposit,0.9
22501,08-07-2021,Alice,86.55,0,deposit,86.55
22500,08-07-2021,David,253.47,0,deposit,253.47
22512,09-07-2021,Eve,205.92,0,withdrawal,-205.92
22508,09-07-2021,Bob,90.01,0,withdrawal,-90.01
22509,09-07-2021,Bob,345.01,0,deposit,345.01
22510,09-07-2021,Alice,88.73,0,withdrawal,-88.73
22511,09-07-2021,David,190.66,0,withdrawal,-190.66
22514,09-07-2021,Eve,155.06,0,deposit,155.06
22515,09-07-2021,Eve,74.99,0,deposit,74.99
22516,09-07-2021,Eve,35.51,0,deposit,35.51
22513,09-07-2021,David,224.96,0,withdrawal,-224.96
22529,10-07-2021,Eve,659.73,0,withdrawal,-659.73
22523,10-07-2021,Eve,144.7,0,deposit,144.7
22519,10-07-2021,Bob,86.64,0,withdrawal,-86.64
22520,10-07-2021,Charlie,226.59,0,withdrawal,-226.59
22521,10-07-2021,Bob,203.05,0,withdrawal,-203.05
22522,10-07-2021,David,32.61,0,deposit,32.61
22524,10-07-2021,Eve,74.71,0,withdrawal,-74.71
22518,10-07-2021,Eve,581.8,0,deposit,581.8
22527,10-07-2021,David,139.88,0,deposit,139.88
22526,10-07-2021,David,38.71,0,withdrawal,-38.71
22525,10-07-2021,David,227.97,0,deposit,227.97
22517,10-07-2021,Alice,974.65,0,deposit,974.65
22530,10-07-2021,Charlie,190.81,0,withdrawal,-190.81
22528,10-07-2021,David,112.07,0,withdrawal,-112.07
22531,10-07-2021,David,750.74,0,withdrawal,-750.74
22532,11-07-2021,Alice,189.32,0,deposit,189.32
22533,11-07-2021,Charlie,304.22,0,deposit,304.22
22534,11-07-2021,Eve,258.91,0,deposit,258.91
22540,12-07-2021,Charlie,9.81,0,withdrawal,-9.81
22539,12-07-2021,Bob,217.35,0,withdrawal,-217.35
22542,12-07-2021,Eve,84.6,0,withdrawal,-84.6
22537,12-07-2021,Charlie,126.61,0,deposit,126.61
22536,12-07-2021,David,381.37,0,deposit,381.37
22535,12-07-2021,Charlie,692.88,0,withdrawal,-692.88
22541,12-07-2021,Charlie,188.83,0,withdrawal,-188.83
22538,12-07-2021,Charlie,237.02,0,withdrawal,-237.02
22554,13-07-2021,Charlie,333.13,0,withdrawal,-333.13
22552,13-07-2021,David,76.45,0,withdrawal,-76.45
22550,13-07-2021,Eve,173.83,0,deposit,173.83
22549,13-07-2021,Eve,531.61,0,deposit,531.61
22547,13-07-2021,Alice,567.4,0,deposit,567.4
22546,13-07-2021,Bob,454.12,0,deposit,454.12
22545,13-07-2021,Alice,89.59,0,deposit,89.59
22544,13-07-2021,Alice,159.6,0,withdrawal,-159.6
22543,13-07-2021,Eve,70.18,0,deposit,70.18
22548,13-07-2021,Alice,156.89,0,withdrawal,-156.89
22553,13-07-2021,Eve,52.79,0,deposit,52.79
22551,13-07-2021,Charlie,29.73,0,deposit,29.73
22555,14-07-2021,Eve,1.76,0,withdrawal,-1.76
22556,14-07-2021,Charlie,120,0,withdrawal,-120
22558,15-07-2021,Alice,26.78,0,deposit,26.78
22562,15-07-2021,Eve,201.12,0,deposit,201.12
22559,15-07-2021,Alice,30.46,0,deposit,30.46
22557,15-07-2021,Charlie,62.07,0,deposit,62.07
22560,15-07-2021,Eve,231.53,0,withdrawal,-231.53
22561,15-07-2021,Charlie,522.96,0,withdrawal,-522.96
22563,15-07-2021,Charlie,277.35,0,withdrawal,-277.35
22564,16-07-2021,Bob,316.69,0,withdrawal,-316.69
22565,16-07-2021,Charlie,601.95,0,withdrawal,-601.95
22566,16-07-2021,Eve,51.31,0,deposit,51.31
22567,16-07-2021,Eve,290.08,0,withdrawal,-290.08
22568,16-07-2021,Bob,114.9,0,withdrawal,-114.9
22573,17-07-2021,Eve,87.77,0,withdrawal,-87.77
22572,17-07-2021,Alice,866.8,0,deposit,866.8
22574,17-07-2021,Eve,84.89,0,deposit,84.89
22570,17-07-2021,Bob,216.37,0,deposit,216.37
22569,17-07-2021,David,249.51,0,withdrawal,-249.51
22571,17-07-2021,David,296.59,0,withdrawal,-296.59
22582,18-07-2021,Eve,29,0,withdrawal,-29
22580,18-07-2021,David,44.64,0,withdrawal,-44.64
22581,18-07-2021,Eve,289.05,0,withdrawal,-289.05
22577,18-07-2021,Eve,185.47,0,withdrawal,-185.47
22578,18-07-2021,Bob,248.36,0,withdrawal,-248.36
22579,18-07-2021,Alice,32.24,0,withdrawal,-32.24
22576,18-07-2021,David,167.03,0,deposit,167.03
22575,18-07-2021,Alice,396.11,0,deposit,396.11
22589,19-07-2021,Alice,217.09,0,deposit,217.09
22593,19-07-2021,David,245.32,0,withdrawal,-245.32
22592,19-07-2021,Charlie,233.25,0,withdrawal,-233.25
22591,19-07-2021,Charlie,6.59,0,withdrawal,-6.59
22588,19-07-2021,David,58.79,0,withdrawal,-58.79
22590,19-07-2021,Bob,82.36,0,deposit,82.36
22585,19-07-2021,Charlie,40.91,0,withdrawal,-40.91
22584,19-07-2021,Eve,12.43,0,deposit,12.43
22583,19-07-2021,Eve,116.51,0,deposit,116.51
22587,19-07-2021,David,198.91,0,withdrawal,-198.91
22586,19-07-2021,Bob,190.02,0,deposit,190.02
22594,20-07-2021,Alice,3.96,0,withdrawal,-3.96
22595,20-07-2021,Eve,62.32,0,withdrawal,-62.32
22596,20-07-2021,David,6.08,0,withdrawal,-6.08
22599,20-07-2021,Eve,84.6,0,withdrawal,-84.6
22600,20-07-2021,David,249.99,0,withdrawal,-249.99
22598,20-07-2021,Alice,68.33,0,deposit,68.33
22597,20-07-2021,Bob,57.33,0,withdrawal,-57.33
22607,21-07-2021,Alice,843.99,0,deposit,843.99
22606,21-07-2021,David,588.84,0,withdrawal,-588.84
22604,21-07-2021,Charlie,9.04,0,withdrawal,-9.04
22603,21-07-2021,Charlie,393.65,0,withdrawal,-393.65
22602,21-07-2021,David,114.15,0,withdrawal,-114.15
22601,21-07-2021,Eve,204.98,0,deposit,204.98
22605,21-07-2021,Charlie,798.4,0,withdrawal,-798.4
22608,21-07-2021,Eve,116.43,0,withdrawal,-116.43
22609,21-07-2021,Alice,106.28,0,deposit,106.28
22616,22-07-2021,Bob,203.19,0,deposit,203.19
22615,22-07-2021,David,162.06,0,deposit,162.06
22612,22-07-2021,Alice,267.05,0,deposit,267.05
22613,22-07-2021,Alice,57.2,0,deposit,57.2
22611,22-07-2021,Bob,186.95,0,withdrawal,-186.95
22610,22-07-2021,Eve,370.85,0,deposit,370.85
22614,22-07-2021,David,43.4,0,deposit,43.4
22621,23-07-2021,Charlie,344.52,0,withdrawal,-344.52
22617,23-07-2021,Eve,285.96,0,withdrawal,-285.96
22619,23-07-2021,Eve,60.59,0,withdrawal,-60.59
22624,23-07-2021,Charlie,195.37,0,withdrawal,-195.37
22618,23-07-2021,Charlie,86.89,0,withdrawal,-86.89
22622,23-07-2021,Eve,678.37,0,deposit,678.37
22625,23-07-2021,Bob,410.8,0,withdrawal,-410.8
22620,23-07-2021,Bob,140.02,0,deposit,140.02
22623,23-07-2021,Bob,902.94,0,deposit,902.94
22626,24-07-2021,Charlie,291.45,0,withdrawal,-291.45
22627,24-07-2021,Eve,599.03,0,deposit,599.03
22628,24-07-2021,David,451.44,0,withdrawal,-451.44
22629,24-07-2021,Charlie,15.13,0,withdrawal,-15.13
22630,24-07-2021,Alice,52.77,0,deposit,52.77
22631,24-07-2021,David,63.85,0,withdrawal,-63.85
22632,24-07-2021,Alice,96.64,0,deposit,96.64
22633,24-07-2021,Bob,14.67,0,withdrawal,-14.67
22634,25-07-2021,Alice,109.99,0,withdrawal,-109.99
22638,25-07-2021,Charlie,251.86,0,deposit,251.86
22636,25-07-2021,Charlie,571.34,0,withdrawal,-571.34
22637,25-07-2021,Charlie,52.5,0,deposit,52.5
22635,25-07-2021,Eve,56.06,0,deposit,56.06
22644,26-07-2021,Eve,506.43,0,deposit,506.43
22643,26-07-2021,Bob,136.22,0,withdrawal,-136.22
22645,26-07-2021,Charlie,247.02,0,withdrawal,-247.02
22648,26-07-2021,Alice,113.42,0,withdrawal,-113.42
22647,26-07-2021,Eve,152.37,0,deposit,152.37
22642,26-07-2021,Alice,526.53,0,deposit,526.53
22641,26-07-2021,David,494.2,0,withdrawal,-494.2
22640,26-07-2021,Bob,369.88,0,withdrawal,-369.88
22639,26-07-2021,David,21,0,withdrawal,-21
22646,26-07-2021,Charlie,43.54,0,withdrawal,-43.54
22650,27-07-2021,Charlie,42.88,0,withdrawal,-42.88
22653,27-07-2021,Eve,119.95,0,deposit,119.95
22651,27-07-2021,Eve,44.19,0,withdrawal,-44.19
22657,27-07-2021,David,143.49,0,deposit,143.49
22649,27-07-2021,Charlie,38.92,0,withdrawal,-38.92
22654,27-07-2021,David,98.87,0,withdrawal,-98.87
22656,27-07-2021,Alice,106.66,0,withdrawal,-106.66
22655,27-07-2021,Bob,38.54,0,withdrawal,-38.54
22652,27-07-2021,Eve,67.28,0,withdrawal,-67.28
22662,28-07-2021,Charlie,12.96,0,deposit,12.96
22658,28-07-2021,David,408.35,0,deposit,408.35
22659,28-07-2021,Alice,109.16,0,deposit,109.16
22660,28-07-2021,Bob,230.9,0,deposit,230.9
22663,28-07-2021,Bob,268.15,0,withdrawal,-268.15
22665,28-07-2021,David,252.69,0,withdrawal,-252.69
22664,28-07-2021,Charlie,81.78,0,withdrawal,-81.78
22666,28-07-2021,Eve,46.91,0,withdrawal,-46.91
22667,28-07-2021,Eve,118.39,0,deposit,118.39
22668,28-07-2021,David,560.64,0,withdrawal,-560.64
22661,28-07-2021,Bob,74.2,0,deposit,74.2
22674,29-07-2021,Charlie,240.17,0,deposit,240.17
22673,29-07-2021,David,93.66,0,withdrawal,-93.66
22675,29-07-2021,David,20.84,0,withdrawal,-20.84
22671,29-07-2021,Bob,142.3,0,deposit,142.3
22670,29-07-2021,David,14.81,0,deposit,14.81
22669,29-07-2021,Charlie,109.23,0,withdrawal,-109.23
22676,29-07-2021,David,8.95,0,deposit,8.95
22672,29-07-2021,Eve,44.73,0,deposit,44.73
22678,30-07-2021,Charlie,13.56,0,withdrawal,-13.56
22679,30-07-2021,Bob,63.33,0,deposit,63.33
22677,30-07-2021,Bob,254.96,0,withdrawal,-254.96
22691,31-07-2021,Bob,84.93,0,deposit,84.93
22680,31-07-2021,David,11.92,0,withdrawal,-11.92
22681,31-07-2021,David,679.27,0,deposit,679.27
22682,31-07-2021,David,193.91,0,withdrawal,-193.91
22683,31-07-2021,Bob,139.14,0,deposit,139.14
22684,31-07-2021,Alice,106.39,0,withdrawal,-106.39
22686,31-07-2021,Charlie,88.11,0,withdrawal,-88.11
22685,31-07-2021,Bob,276.46,0,deposit,276.46
22688,31-07-2021,Alice,248.05,0,withdrawal,-248.05
22687,31-07-2021,Alice,300.07,0,deposit,300.07
22690,31-07-2021,Eve,439.06,0,withdrawal,-439.06
22689,31-07-2021,Charlie,160.3,0,withdrawal,-160.3
22696,01-08-2021,Charlie,416.42,0,deposit,416.42
,01-08-2021,job,10000,10000,deposit,10000
22695,01-08-2021,Bob,94.39,0,withdrawal,-94.39
22692,01-08-2021,Charlie,348.89,0,deposit,348.89
22694,01-08-2021,David,16.09,0,deposit,16.09
22693,01-08-2021,Eve,288.07,0,withdrawal,-288.07
22702,02-08-2021,Bob,538.41,0,deposit,538.41
22697,02-08-2021,Eve,66.99,0,deposit,66.99
22698,02-08-2021,Bob,111.71,0,deposit,111.71
22699,02-08-2021,Alice,43.26,0,deposit,43.26
22701,02-08-2021,Charlie,101.66,0,withdrawal,-101.66
22700,02-08-2021,Charlie,87.86,0,withdrawal,-87.86
22706,03-08-2021,Bob,23.04,0,withdrawal,-23.04
22705,03-08-2021,Bob,719.53,0,deposit,719.53
22703,03-08-2021,Eve,50.55,0,deposit,50.55
22704,03-08-2021,Eve,730.16,0,deposit,730.16
22709,04-08-2021,Alice,191.72,0,deposit,191.72
22708,04-08-2021,Eve,219.52,0,withdrawal,-219.52
22710,04-08-2021,Charlie,36.73,0,withdrawal,-36.73
22711,04-08-2021,Alice,25.59,0,deposit,25.59
22712,04-08-2021,Bob,76.04,0,withdrawal,-76.04
22707,04-08-2021,Eve,92.39,0,withdrawal,-92.39
22720,05-08-2021,Charlie,117.35,0,withdrawal,-117.35
22713,05-08-2021,Alice,70.1,0,deposit,70.1
22714,05-08-2021,Alice,548.57,0,deposit,548.57
22715,05-08-2021,Bob,103.66,0,deposit,103.66
22716,05-08-2021,David,173.83,0,deposit,173.83
22717,05-08-2021,Alice,305.58,0,withdrawal,-305.58
22718,05-08-2021,David,403.04,0,deposit,403.04
22721,05-08-2021,Alice,348.78,0,withdrawal,-348.78
22722,05-08-2021,Charlie,1155.64,0,deposit,1155.64
22723,05-08-2021,Bob,33,0,deposit,33
22724,05-08-2021,Charlie,269.1,0,deposit,269.1
22725,05-08-2021,David,131.16,0,withdrawal,-131.16
22726,05-08-2021,Charlie,95.06,0,withdrawal,-95.06
22727,05-08-2021,Bob,63.1,0,deposit,63.1
22728,05-08-2021,Charlie,1060.82,0,withdrawal,-1060.82
22729,05-08-2021,Bob,52.47,0,withdrawal,-52.47
22719,05-08-2021,David,23.01,0,withdrawal,-23.01
22730,05-08-2021,Bob,61.89,0,withdrawal,-61.89
22732,06-08-2021,Eve,312.44,0,deposit,312.44
22740,06-08-2021,Alice,602.78,0,deposit,602.78
22741,06-08-2021,Bob,38.91,0,deposit,38.91
22739,06-08-2021,David,207.13,0,deposit,207.13
22743,06-08-2021,Alice,77.4,0,withdrawal,-77.4
22742,06-08-2021,Charlie,416.75,0,withdrawal,-416.75
22738,06-08-2021,Bob,6.71,0,withdrawal,-6.71
22733,06-08-2021,Eve,403.87,0,deposit,403.87
22736,06-08-2021,Charlie,66.2,0,deposit,66.2
22737,06-08-2021,Charlie,196.88,0,withdrawal,-196.88
22735,06-08-2021,Bob,161.28,0,withdrawal,-161.28
22734,06-08-2021,Charlie,29.92,0,deposit,29.92
22731,06-08-2021,Alice,355.4,0,withdrawal,-355.4
22748,07-08-2021,Eve,372.54,0,deposit,372.54
22744,07-08-2021,Charlie,143.9,0,withdrawal,-143.9
22745,07-08-2021,Charlie,203.34,0,withdrawal,-203.34
22746,07-08-2021,Charlie,455.65,0,deposit,455.65
22747,07-08-2021,Bob,464.56,0,deposit,464.56
22754,07-08-2021,Alice,330.6,0,deposit,330.6
22749,07-08-2021,Bob,22.19,0,withdrawal,-22.19
22750,07-08-2021,Charlie,30.53,0,deposit,30.53
22751,07-08-2021,Charlie,385.67,0,withdrawal,-385.67
22752,07-08-2021,Charlie,26.96,0,deposit,26.96
22753,07-08-2021,Charlie,28.13,0,withdrawal,-28.13
22755,08-08-2021,David,208.43,0,withdrawal,-208.43
22756,08-08-2021,Bob,103.78,0,deposit,103.78
22757,08-08-2021,Charlie,177.67,0,withdrawal,-177.67
22758,08-08-2021,Eve,698.17,0,deposit,698.17
22759,08-08-2021,David,24.05,0,withdrawal,-24.05
22760,09-08-2021,Eve,31.2,0,deposit,31.2
22761,09-08-2021,Charlie,624.41,0,deposit,624.41
22762,09-08-2021,Eve,67.91,0,deposit,67.91
22764,09-08-2021,Charlie,466.08,0,withdrawal,-466.08
22763,09-08-2021,Bob,113.82,0,withdrawal,-113.82
22769,09-08-2021,Alice,53.26,0,deposit,53.26
22765,09-08-2021,David,985.89,0,withdrawal,-985.89
22768,09-08-2021,David,148.51,0,withdrawal,-148.51
22767,09-08-2021,David,59.85,0,deposit,59.85
22766,09-08-2021,Eve,254.79,0,withdrawal,-254.79
22770,10-08-2021,Alice,63.69,0,deposit,63.69
22772,10-08-2021,David,89.33,0,deposit,89.33
22771,10-08-2021,David,375.06,0,deposit,375.06
22773,10-08-2021,Bob,171.83,0,withdrawal,-171.83
22775,10-08-2021,David,162.82,0,withdrawal,-162.82
22776,10-08-2021,David,829.64,0,withdrawal,-829.64
22774,10-08-2021,Alice,506.81,0,withdrawal,-506.81
22779,11-08-2021,David,21.33,0,withdrawal,-21.33
22777,11-08-2021,Alice,30.43,0,withdrawal,-30.43
22778,11-08-2021,Eve,31.8,0,withdrawal,-31.8
22780,11-08-2021,David,8.18,0,deposit,8.18
22781,11-08-2021,Bob,253.98,0,deposit,253.98
22782,11-08-2021,Eve,146.9,0,withdrawal,-146.9
22786,11-08-2021,Alice,119.32,0,withdrawal,-119.32
22783,11-08-2021,Bob,325.69,0,deposit,325.69
22787,11-08-2021,Bob,0.84,0,deposit,0.84
22790,11-08-2021,Charlie,455.19,0,deposit,455.19
22788,11-08-2021,David,33.29,0,deposit,33.29
22789,11-08-2021,Eve,118.39,0,deposit,118.39
22785,11-08-2021,Charlie,529.42,0,deposit,529.42
22784,11-08-2021,Eve,211.42,0,withdrawal,-211.42
22792,12-08-2021,Bob,129.12,0,deposit,129.12
22791,12-08-2021,Bob,137.73,0,deposit,137.73
22795,12-08-2021,Charlie,325.83,0,withdrawal,-325.83
22797,12-08-2021,David,78.04,0,deposit,78.04
22793,12-08-2021,Alice,127.33,0,withdrawal,-127.33
22794,12-08-2021,Bob,11.55,0,deposit,11.55
22799,12-08-2021,Eve,17.47,0,deposit,17.47
22800,12-08-2021,David,141.64,0,withdrawal,-141.64
22798,12-08-2021,Eve,419.64,0,withdrawal,-419.64
22796,12-08-2021,Charlie,383.83,0,deposit,383.83
22806,13-08-2021,Charlie,267.55,0,deposit,267.55
